time	V(pwm)	V(tri)
3.441416998153609e-003	4.198632e+000	2.016592e+000
3.441417826751397e-003	4.197608e+000	2.016627e+000
3.441419107378161e-003	4.196022e+000	2.016681e+000
3.441421490785441e-003	4.193056e+000	2.016781e+000
3.441426232789527e-003	4.187099e+000	2.016980e+000
3.441435716797700e-003	4.175067e+000	2.017378e+000
3.441437615450584e-003	4.172636e+000	2.017458e+000
3.441438090113805e-003	4.172024e+000	2.017478e+000
3.441438439154292e-003	4.171575e+000	2.017493e+000
3.441438671210072e-003	4.171275e+000	2.017502e+000
3.441438958493028e-003	4.170904e+000	2.017514e+000
3.441439296387706e-003	4.170468e+000	2.017529e+000
3.441439923635897e-003	4.169656e+000	2.017555e+000
3.441440670818920e-003	4.168689e+000	2.017586e+000
3.441441486058300e-003	4.167632e+000	2.017621e+000
3.441442480834289e-003	4.166339e+000	2.017662e+000
3.441443850691639e-003	4.164554e+000	2.017720e+000
3.441446086015810e-003	4.161630e+000	2.017814e+000
3.441449549850585e-003	4.157067e+000	2.017959e+000
3.441456160211776e-003	4.148250e+000	2.018237e+000
3.441469380934159e-003	4.130185e+000	2.018792e+000
3.441495822378925e-003	4.092345e+000	2.019902e+000
3.441548705268457e-003	4.010040e+000	2.022123e+000
3.441649112355753e-003	3.829655e+000	2.026339e+000
3.441845966763122e-003	3.387521e+000	2.034605e+000
3.442237392798875e-003	2.300901e+000	2.051041e+000
3.442498768389654e-003	1.469935e+000	2.062016e+000
3.442642342632523e-003	1.012371e+000	2.068044e+000
3.442755944422100e-003	7.097193e-001	2.072814e+000
3.442899050932981e-003	4.433032e-001	2.078823e+000
3.443056789603902e-003	2.718654e-001	2.085446e+000
3.443132641379469e-003	2.332984e-001	2.088631e+000
3.443198472309326e-003	2.198487e-001	2.091395e+000
3.443291004657283e-003	2.092669e-001	2.095280e+000
3.443393225782995e-003	2.016274e-001	2.099572e+000
3.443545035826242e-003	1.932337e-001	2.105946e+000
3.443744379359068e-003	1.843265e-001	2.114316e+000
3.444133984361688e-003	1.708002e-001	2.130674e+000
3.444771990279805e-003	1.550654e-001	2.157461e+000
3.445699849422458e-003	1.402010e-001	2.196417e+000
3.446620531409836e-003	1.312277e-001	2.235070e+000
3.447871530746149e-003	1.241868e-001	2.287588e+000
3.449378658920869e-003	1.192164e-001	2.350856e+000
3.451404938539439e-003	1.152135e-001	2.435911e+000
3.453998580499020e-003	1.117045e-001	2.544772e+000
3.457350337398162e-003	1.080464e-001	2.685436e+000
3.461707862311748e-003	1.037580e-001	2.868280e+000
3.468430223461805e-003	9.760566e-002	3.150288e+000
3.478195848461805e-003	8.932341e-002	3.559828e+000
3.487961473461805e-003	8.164933e-002	3.969185e+000
3.492611780184307e-003	7.821212e-002	4.164012e+000
3.492665118565420e-003	7.817273e-002	4.166246e+000
3.493260555722815e-003	7.775494e-002	4.191170e+000
3.493855992880211e-003	7.733953e-002	4.216082e+000
3.494451430037606e-003	7.692648e-002	4.240981e+000
3.495046867195002e-003	7.651580e-002	4.265866e+000
3.495642304352397e-003	7.610749e-002	4.290739e+000
3.496237741509793e-003	7.570155e-002	4.315599e+000
3.496833178667188e-003	7.529797e-002	4.340446e+000
3.498243193665742e-003	7.434766e-002	4.399179e+000
3.499091527457078e-003	7.378193e-002	4.434414e+000
3.499209544765785e-003	7.370375e-002	4.439302e+000
3.499445579383198e-003	7.354803e-002	4.449048e+000
3.499917648618023e-003	7.323734e-002	4.468479e+000
3.500199633016888e-003	7.305222e-002	4.480042e+000
3.500237882043058e-003	7.302716e-002	4.481604e+000
3.500314380095399e-003	7.297712e-002	4.484715e+000
3.500438736830021e-003	7.289581e-002	4.489763e+000
3.500456618407150e-003	7.288413e-002	4.490487e+000
3.500492381561408e-003	7.286078e-002	4.491930e+000
3.500563907869925e-003	7.281408e-002	4.494817e+000
3.500598824954140e-003	7.279129e-002	4.496236e+000
3.500628856736401e-003	7.277171e-002	4.497488e+000
3.500655454993837e-003	7.275436e-002	4.498653e+000
3.500685443382192e-003	7.273481e-002	4.500055e+000
3.500719757631538e-003	7.271245e-002	4.501742e+000
3.500756364400849e-003	7.268860e-002	4.503468e+000
3.500798552814914e-003	7.266113e-002	4.505082e+000
3.500851628904713e-003	7.262658e-002	4.506507e+000
3.500904341086774e-003	7.259230e-002	4.507290e+000
3.501003284016796e-003	7.252799e-002	4.506830e+000
3.501201169876839e-003	7.239950e-002	4.502316e+000
3.501205814172054e-003	7.239649e-002	4.502162e+000
3.501215102762483e-003	7.239047e-002	4.501801e+000
3.501233679943342e-003	7.237842e-002	4.501027e+000
3.501250425433398e-003	7.236756e-002	4.500228e+000
3.501263194242131e-003	7.235929e-002	4.499522e+000
3.501278575437622e-003	7.234932e-002	4.498602e+000
3.501287611721282e-003	7.234347e-002	4.498073e+000
3.501294994117023e-003	7.233869e-002	4.497677e+000
3.501304401116168e-003	7.233259e-002	4.497227e+000
3.501313949534100e-003	7.232640e-002	4.496814e+000
3.501324920832468e-003	7.231929e-002	4.496368e+000
3.501339391421066e-003	7.230992e-002	4.495786e+000
3.501354994140452e-003	7.229982e-002	4.495141e+000
3.501378255869466e-003	7.228476e-002	4.494156e+000
3.501402630396759e-003	7.226898e-002	4.493124e+000
3.501498221963941e-003	7.220714e-002	4.489106e+000
3.502861765471543e-003	7.133323e-002	4.431772e+000
3.504225308979146e-003	7.047299e-002	4.374443e+000
3.505588852486748e-003	6.962641e-002	4.317117e+000
3.506952395994351e-003	6.879350e-002	4.259795e+000
3.508315939501954e-003	6.797425e-002	4.202477e+000
3.509679483009556e-003	6.716867e-002	4.145163e+000
3.511043026517159e-003	6.637675e-002	4.087852e+000
3.520644163815468e-003	6.102827e-002	3.684379e+000
3.530409788815468e-003	5.601441e-002	3.274125e+000
3.540175413815468e-003	5.164985e-002	2.864021e+000
3.549941038815467e-003	4.799879e-002	2.454030e+000
3.549998259274452e-003	4.799104e-002	2.451630e+000
3.550227141110389e-003	4.800386e-002	2.442023e+000
3.551142668454139e-003	4.830967e-002	2.403599e+000
3.552363371579139e-003	4.969992e-002	2.352368e+000
3.554063846909586e-003	5.455795e-002	2.281006e+000
3.555311157869650e-003	6.312023e-002	2.228664e+000
3.556248039763336e-003	7.721412e-002	2.189350e+000
3.556986459865214e-003	9.945810e-002	2.158365e+000
3.557609474663762e-003	1.349807e-001	2.132224e+000
3.558170530795542e-003	1.873855e-001	2.108682e+000
3.558435690660663e-003	2.243489e-001	2.097557e+000
3.558617059597259e-003	2.637963e-001	2.089947e+000
3.558753928890868e-003	3.190701e-001	2.084204e+000
3.558899844535026e-003	4.116471e-001	2.078082e+000
3.558919019060354e-003	4.279873e-001	2.077278e+000
3.558957368111010e-003	4.661243e-001	2.075669e+000
3.558976757367356e-003	4.867510e-001	2.074855e+000
3.559015535880047e-003	5.304064e-001	2.073228e+000
3.559015929686883e-003	5.308715e-001	2.073212e+000
3.559016454762665e-003	5.314967e-001	2.073189e+000
3.559017504914229e-003	5.327486e-001	2.073145e+000
3.559017988316817e-003	5.333256e-001	2.073125e+000
3.559018245789895e-003	5.336332e-001	2.073114e+000
3.559018361496690e-003	5.337716e-001	2.073110e+000
3.559018476705396e-003	5.339093e-001	2.073105e+000
3.559018552585889e-003	5.340001e-001	2.073102e+000
3.559018640768415e-003	5.341056e-001	2.073098e+000
3.559021126030871e-003	5.370899e-001	2.072994e+000
3.559023611293326e-003	5.400892e-001	2.072889e+000
3.559026096555782e-003	5.431035e-001	2.072785e+000
3.559028581818238e-003	5.461327e-001	2.072681e+000
3.559031067080694e-003	5.491769e-001	2.072576e+000
3.559033552343149e-003	5.522360e-001	2.072472e+000
3.559036037605605e-003	5.553101e-001	2.072368e+000
3.559038766024592e-003	5.587053e-001	2.072253e+000
3.559039448129338e-003	5.595567e-001	2.072225e+000
3.559040812338832e-003	5.612635e-001	2.072168e+000
3.559040854970378e-003	5.613169e-001	2.072166e+000
3.559040940233472e-003	5.614238e-001	2.072162e+000
3.559040961549245e-003	5.614505e-001	2.072161e+000
3.559040997269603e-003	5.614953e-001	2.072160e+000
3.559041036272068e-003	5.615442e-001	2.072158e+000
3.559041066918215e-003	5.615826e-001	2.072157e+000
3.559041106307454e-003	5.616320e-001	2.072155e+000
3.559041185085930e-003	5.617308e-001	2.072152e+000
3.559041327157839e-003	5.619090e-001	2.072146e+000
3.559041567112247e-003	5.622102e-001	2.072136e+000
3.559042047021063e-003	5.628130e-001	2.072116e+000
3.559042901912961e-003	5.638887e-001	2.072080e+000
3.559044611696758e-003	5.660466e-001	2.072008e+000
3.559047622021389e-003	5.698683e-001	2.071882e+000
3.559053642670649e-003	5.775939e-001	2.071629e+000
3.559064325381888e-003	5.915817e-001	2.071181e+000
3.559085690804366e-003	6.206522e-001	2.070285e+000
3.559128421649323e-003	6.830974e-001	2.068492e+000
3.559213883339235e-003	8.252354e-001	2.064906e+000
3.559384806719061e-003	1.180595e+000	2.057735e+000
3.559726653478713e-003	2.076366e+000	2.043392e+000
3.560030110378052e-003	3.000806e+000	2.030661e+000
3.560209392797606e-003	3.557899e+000	2.023139e+000
3.560370573017364e-003	3.991465e+000	2.016376e+000
3.560566358888470e-003	4.373323e+000	2.008162e+000
3.560779982343587e-003	4.618391e+000	1.999200e+000
3.560916014736563e-003	4.689554e+000	1.993493e+000
3.561007513833310e-003	4.707989e+000	1.989654e+000
3.561133002384784e-003	4.721522e+000	1.984389e+000
3.561264473163445e-003	4.731621e+000	1.978874e+000
3.561498702654307e-003	4.745572e+000	1.969047e+000
3.561805601252567e-003	4.759920e+000	1.956172e+000
3.562419398449086e-003	4.780655e+000	1.930422e+000
3.563273265145608e-003	4.799932e+000	1.894602e+000
3.564275390871421e-003	4.813784e+000	1.852564e+000
3.565471767994809e-003	4.823437e+000	1.802379e+000
3.567019354679233e-003	4.830643e+000	1.737465e+000
3.569001454031443e-003	4.836165e+000	1.654332e+000
3.571648718758314e-003	4.841106e+000	1.543312e+000
3.575367257108995e-003	4.846598e+000	1.387390e+000
3.581644045689689e-003	4.854905e+000	1.124269e+000
3.586530268819616e-003	4.861013e+000	9.195303e-001
3.589381671380584e-003	4.864430e+000	8.001441e-001
3.591373974174981e-003	4.866750e+000	7.168244e-001
3.592833801581425e-003	4.868419e+000	6.558725e-001
3.593943632113445e-003	4.869670e+000	6.096354e-001
3.594746018005987e-003	4.870566e+000	5.762823e-001
3.594886930545599e-003	4.870723e+000	5.704387e-001
3.595168755624823e-003	4.871036e+000	5.587837e-001
3.595732405783270e-003	4.871657e+000	5.355478e-001
3.596060269001396e-003	4.872018e+000	5.220845e-001
3.596102592602810e-003	4.872064e+000	5.203540e-001
3.596187239805637e-003	4.872157e+000	5.169058e-001
3.596322277028116e-003	4.872305e+000	5.114191e-001
3.596342532498644e-003	4.872327e+000	5.105980e-001
3.596383043439701e-003	4.872371e+000	5.089599e-001
3.596464065321814e-003	4.872460e+000	5.056910e-001
3.596475355170268e-003	4.872472e+000	5.052361e-001
3.596497934867176e-003	4.872497e+000	5.043230e-001
3.596530831718375e-003	4.872532e+000	5.029667e-001
3.596563274764598e-003	4.872568e+000	5.015666e-001
3.596595477879651e-003	4.872603e+000	5.000777e-001
3.596630234628135e-003	4.872641e+000	4.983751e-001
3.596666260036451e-003	4.872680e+000	4.966673e-001
3.596710806659057e-003	4.872729e+000	4.949380e-001
3.596764140093842e-003	4.872787e+000	4.934823e-001
3.596816599575500e-003	4.872844e+000	4.926803e-001
3.596911492712839e-003	4.872947e+000	4.930333e-001
3.597101278987519e-003	4.873153e+000	4.971157e-001
3.597106839207446e-003	4.873159e+000	4.972973e-001
3.597117959647300e-003	4.873171e+000	4.977320e-001
3.597140200527010e-003	4.873195e+000	4.986541e-001
3.597158927491993e-003	4.873216e+000	4.995283e-001
3.597172180735415e-003	4.873230e+000	5.002410e-001
3.597185308829669e-003	4.873244e+000	5.010113e-001
3.597200168333180e-003	4.873260e+000	5.018854e-001
3.597207048804266e-003	4.873268e+000	5.022584e-001
3.597215778971990e-003	4.873277e+000	5.026792e-001
3.597225003294619e-003	4.873287e+000	5.030819e-001
3.597236627794791e-003	4.873300e+000	5.035562e-001
3.597249291742122e-003	4.873313e+000	5.040663e-001
3.597267093139704e-003	4.873333e+000	5.048003e-001
3.597286436355178e-003	4.873354e+000	5.056170e-001
3.597319608462075e-003	4.873390e+000	5.070226e-001
3.597351013604529e-003	4.873424e+000	5.083441e-001
3.598746553173118e-003	4.874920e+000	5.670199e-001
3.600142092741706e-003	4.876392e+000	6.256922e-001
3.601537632310295e-003	4.877839e+000	6.843610e-001
3.602933171878883e-003	4.879261e+000	7.430262e-001
3.604328711447472e-003	4.880658e+000	8.016880e-001
3.605724251016060e-003	4.882031e+000	8.603463e-001
3.607119790584649e-003	4.883379e+000	9.190010e-001
3.616885415584649e-003	4.890943e+000	1.329376e+000
3.626651040584648e-003	4.895035e+000	1.739658e+000
3.626708261043633e-003	4.894967e+000	1.742060e+000
3.627242318660820e-003	4.893223e+000	1.764491e+000
3.627852670223320e-003	4.889638e+000	1.790125e+000
3.629073373348320e-003	4.876387e+000	1.841392e+000
3.630139455411729e-003	4.852818e+000	1.886164e+000
3.630998985338832e-003	4.813789e+000	1.922260e+000
3.631706382528453e-003	4.752675e+000	1.951966e+000
3.632264157379116e-003	4.664029e+000	1.975389e+000
3.632881396207985e-003	4.520679e+000	2.001308e+000
3.632910824016047e-003	4.511179e+000	2.002543e+000
3.632950061093462e-003	4.497155e+000	2.004191e+000
3.633028535248292e-003	4.460965e+000	2.007486e+000
3.633185483557952e-003	4.353787e+000	2.014076e+000
3.633336190033273e-003	4.214834e+000	2.020405e+000
3.633340668430882e-003	4.209781e+000	2.020593e+000
3.633340808380807e-003	4.209609e+000	2.020599e+000
3.633341088280658e-003	4.209263e+000	2.020611e+000
3.633341228791624e-003	4.209090e+000	2.020616e+000
3.633341336232009e-003	4.208958e+000	2.020621e+000
3.633341398200237e-003	4.208881e+000	2.020623e+000
3.633341441292417e-003	4.208828e+000	2.020625e+000
3.633341491959455e-003	4.208766e+000	2.020627e+000
3.633341530161121e-003	4.208719e+000	2.020629e+000
3.633341571680615e-003	4.208667e+000	2.020631e+000
3.633341654719603e-003	4.208565e+000	2.020634e+000
3.633341761709982e-003	4.208433e+000	2.020639e+000
3.633341948084367e-003	4.208203e+000	2.020647e+000
3.633342320833136e-003	4.207743e+000	2.020662e+000
3.633342966561971e-003	4.206944e+000	2.020689e+000
3.633344258019641e-003	4.205343e+000	2.020744e+000
3.633346488250035e-003	4.202567e+000	2.020837e+000
3.633350948710821e-003	4.196971e+000	2.021024e+000
3.633358409712141e-003	4.187535e+000	2.021338e+000
3.633360274962470e-003	4.185155e+000	2.021416e+000
3.633364005463130e-003	4.180363e+000	2.021573e+000
3.633364205137441e-003	4.180106e+000	2.021581e+000
3.633364433336654e-003	4.179811e+000	2.021591e+000
3.633364694837598e-003	4.179473e+000	2.021602e+000
3.633364982320170e-003	4.179102e+000	2.021614e+000
3.633365308140121e-003	4.178680e+000	2.021627e+000
3.633365726877932e-003	4.178139e+000	2.021645e+000
3.633366372676826e-003	4.177302e+000	2.021672e+000
3.633367090030203e-003	4.176371e+000	2.021702e+000
3.633367960171645e-003	4.175241e+000	2.021739e+000
3.633369076350946e-003	4.173787e+000	2.021786e+000
3.633370756264102e-003	4.171592e+000	2.021856e+000
3.633373272862902e-003	4.168289e+000	2.021962e+000
3.633377662976535e-003	4.162477e+000	2.022146e+000
3.633386202411456e-003	4.150990e+000	2.022505e+000
3.633403281281298e-003	4.127313e+000	2.023222e+000
3.633436200965796e-003	4.079004e+000	2.024604e+000
3.633502040334792e-003	3.972044e+000	2.027369e+000
3.633628853997927e-003	3.728102e+000	2.032694e+000
3.633878765457830e-003	3.169475e+000	2.043188e+000
3.633933878221183e-003	3.028250e+000	2.045502e+000
3.634044103747889e-003	2.705194e+000	2.050130e+000
3.634264554801301e-003	1.997630e+000	2.059386e+000
3.634461127366171e-003	1.343549e+000	2.067641e+000
3.634595837262025e-003	9.292787e-001	2.073297e+000
3.634727818275433e-003	6.068667e-001	2.078838e+000
3.634868669983505e-003	3.807714e-001	2.084753e+000
3.635019819737064e-003	2.495180e-001	2.091099e+000
3.635073652482048e-003	2.284745e-001	2.093359e+000
3.635146358916473e-003	2.168559e-001	2.096412e+000
3.635232434349739e-003	2.082293e-001	2.100026e+000
3.635356787343485e-003	1.997921e-001	2.105247e+000
3.635514487852411e-003	1.915259e-001	2.111869e+000
3.635755141249244e-003	1.813873e-001	2.121973e+000
3.636192562933975e-003	1.673873e-001	2.140339e+000
3.636953101672022e-003	1.505610e-001	2.172270e+000
3.637859081949833e-003	1.377699e-001	2.210307e+000
3.638854238754574e-003	1.293805e-001	2.252086e+000
3.640167808906960e-003	1.229295e-001	2.307230e+000
3.641785806040902e-003	1.183441e-001	2.375150e+000
3.644086026692470e-003	1.143528e-001	2.471701e+000
3.646660412972137e-003	1.111263e-001	2.579750e+000
3.651263874919791e-003	1.063639e-001	2.772927e+000
3.659392480781253e-003	9.874045e-002	3.113949e+000
3.669158105781253e-003	9.032411e-002	3.523512e+000
3.678923730781253e-003	8.256833e-002	3.932890e+000
3.684173178661395e-003	7.865226e-002	4.152836e+000
3.684228177264269e-003	7.861245e-002	4.155139e+000
3.684842951582271e-003	7.817818e-002	4.180875e+000
3.685457725900273e-003	7.774655e-002	4.206599e+000
3.686072500218274e-003	7.731754e-002	4.232310e+000
3.686687274536276e-003	7.689117e-002	4.258007e+000
3.687302048854277e-003	7.646742e-002	4.283692e+000
3.687916823172279e-003	7.604630e-002	4.309365e+000
3.688531597490281e-003	7.562782e-002	4.335024e+000
3.689984313799305e-003	7.464421e-002	4.395549e+000
3.690865206989020e-003	7.405440e-002	4.432148e+000
3.690987508379804e-003	7.397302e-002	4.437215e+000
3.691232111161371e-003	7.381094e-002	4.447319e+000
3.691721316724506e-003	7.348775e-002	4.467463e+000
3.692013611350708e-003	7.329514e-002	4.479455e+000
3.692035389786988e-003	7.328083e-002	4.480345e+000
3.692064427702027e-003	7.326175e-002	4.481529e+000
3.692122503532106e-003	7.322362e-002	4.483893e+000
3.692238655192263e-003	7.314740e-002	4.488612e+000
3.692260644813578e-003	7.313298e-002	4.489503e+000
3.692304624056210e-003	7.310415e-002	4.491280e+000
3.692392582541472e-003	7.304654e-002	4.494831e+000
3.692430978695980e-003	7.302139e-002	4.496394e+000
3.692460561913695e-003	7.300203e-002	4.497633e+000
3.692486960439981e-003	7.298476e-002	4.498798e+000
3.692517140119663e-003	7.296501e-002	4.500221e+000
3.692551232658824e-003	7.294272e-002	4.501899e+000
3.692589210538084e-003	7.291789e-002	4.503666e+000
3.692630847118190e-003	7.289069e-002	4.505215e+000
