Freq.	V(out5)
1.63143760296874e+005	(2.42761348066096e+001dB,1.46289527813846e+002°)
1.64278514888061e+005	(2.42662895964547e+001dB,1.46108048988367e+002°)
1.65421162321608e+005	(2.42564292208694e+001dB,1.45925703359878e+002°)
1.66571757496577e+005	(2.42465546392554e+001dB,1.45742480626360e+002°)
1.67730355693880e+005	(2.42366668148025e+001dB,1.45558370204075e+002°)
1.68897012578940e+005	(2.42267667138797e+001dB,1.45373361222880e+002°)
1.70071784204363e+005	(2.42168553054053e+001dB,1.45187442521511e+002°)
1.71254727012632e+005	(2.42069335601899e+001dB,1.45000602642784e+002°)
1.72445897838818e+005	(2.41970024502643e+001dB,1.44812829828853e+002°)
1.73645353913312e+005	(2.41870629481896e+001dB,1.44624112016479e+002°)
1.74853152864572e+005	(2.41771160263419e+001dB,1.44434436832261e+002°)
1.76069352721897e+005	(2.41671626561774e+001dB,1.44243791587875e+002°)
1.77294011918208e+005	(2.41572038074780e+001dB,1.44052163275327e+002°)
1.78527189292862e+005	(2.41472404475762e+001dB,1.43859538562230e+002°)
1.79768944094474e+005	(2.41372735405535e+001dB,1.43665903787019e+002°)
1.81019335983766e+005	(2.41273040464205e+001dB,1.43471244954220e+002°)
1.82278425036435e+005	(2.41173329202773e+001dB,1.43275547729763e+002°)
1.83546271746036e+005	(2.41073611114416e+001dB,1.43078797436180e+002°)
1.84822937026890e+005	(2.40973895625648e+001dB,1.42880979047949e+002°)
1.86108482217010e+005	(2.40874192087200e+001dB,1.42682077186795e+002°)
1.87402969081051e+005	(2.40774509764612e+001dB,1.42482076116943e+002°)
1.88706459813272e+005	(2.40674857828651e+001dB,1.42280959740470e+002°)
1.90019017040529e+005	(2.40575245345491e+001dB,1.42078711592665e+002°)
1.91340703825283e+005	(2.40475681266523e+001dB,1.41875314837298e+002°)
1.92671583668628e+005	(2.40376174418116e+001dB,1.41670752262109e+002°)
1.94011720513342e+005	(2.40276733490846e+001dB,1.41465006274038e+002°)
1.95361178746963e+005	(2.40177367028758e+001dB,1.41258058894789e+002°)
1.96720023204877e+005	(2.40078083418106e+001dB,1.41049891756149e+002°)
1.98088319173437e+005	(2.39978890875942e+001dB,1.40840486095468e+002°)
1.99466132393099e+005	(2.39879797438419e+001dB,1.40629822751152e+002°)
2.00853529061580e+005	(2.39780810948759e+001dB,1.40417882158140e+002°)
2.02250575837036e+005	(2.39681939044975e+001dB,1.40204644343460e+002°)
2.03657339841271e+005	(2.39583189147216e+001dB,1.39990088921732e+002°)
2.05073888662955e+005	(2.39484568444953e+001dB,1.39774195090861e+002°)
2.06500290360876e+005	(2.39386083883663e+001dB,1.39556941627571e+002°)
2.07936613467208e+005	(2.39287742151324e+001dB,1.39338306883111e+002°)
2.09382926990804e+005	(2.39189549664549e+001dB,1.39118268778973e+002°)
2.10839300420511e+005	(2.39091512554354e+001dB,1.38896804802612e+002°)
2.12305803728509e+005	(2.38993636651615e+001dB,1.38673892003259e+002°)
2.13782507373675e+005	(2.38895927472148e+001dB,1.38449506987752e+002°)
2.15269482304963e+005	(2.38798390201448e+001dB,1.38223625916436e+002°)
2.16766799964820e+005	(2.38701029679034e+001dB,1.37996224499106e+002°)
2.18274532292610e+005	(2.38603850382423e+001dB,1.37767277991009e+002°)
2.19792751728078e+005	(2.38506856410751e+001dB,1.37536761188949e+002°)
2.21321531214826e+005	(2.38410051467861e+001dB,1.37304648427334e+002°)
2.22860944203821e+005	(2.38313438845216e+001dB,1.37070913574512e+002°)
2.24411064656918e+005	(2.38217021404117e+001dB,1.36835530028934e+002°)
2.25971967050421e+005	(2.38120801557709e+001dB,1.36598470715602e+002°)
2.27543726378655e+005	(2.38024781252377e+001dB,1.36359708082445e+002°)
2.29126418157574e+005	(2.37928961948865e+001dB,1.36119214096968e+002°)
2.30720118428386e+005	(2.37833344602690e+001dB,1.35876960242763e+002°)
2.32324903761207e+005	(2.37737929644310e+001dB,1.35632917516362e+002°)
2.33940851258740e+005	(2.37642716958634e+001dB,1.35387056424042e+002°)
2.35568038559982e+005	(2.37547705864113e+001dB,1.35139346978828e+002°)
2.37206543843949e+005	(2.37452895091261e+001dB,1.34889758697598e+002°)
2.38856445833437e+005	(2.37358282760660e+001dB,1.34638260598326e+002°)
2.40517823798801e+005	(2.37263866360403e+001dB,1.34384821197466e+002°)
2.42190757561767e+005	(2.37169642722981e+001dB,1.34129408507512e+002°)
2.43875327499262e+005	(2.37075608001635e+001dB,1.33871990034748e+002°)
2.45571614547282e+005	(2.36981757645934e+001dB,1.33612532777030e+002°)
2.47279700204775e+005	(2.36888086377043e+001dB,1.33351003222022e+002°)
2.48999666537560e+005	(2.36794588162062e+001dB,1.33087367345367e+002°)
2.50731596182268e+005	(2.36701256187908e+001dB,1.32821590609234e+002°)
2.52475572350315e+005	(2.36608082834489e+001dB,1.32553637961070e+002°)
2.54231678831896e+005	(2.36515059647170e+001dB,1.32283473832546e+002°)
2.56000000000015e+005	(2.36422177308595e+001dB,1.32011062138829e+002°)
2.57780620814535e+005	(2.36329425609741e+001dB,1.31736366278061e+002°)
2.59573626826263e+005	(2.36236793420358e+001dB,1.31459349131258e+002°)
2.61379104181057e+005	(2.36144268658496e+001dB,1.31179973062353e+002°)
2.63197139623969e+005	(2.36051838259462e+001dB,1.30898199918753e+002°)
2.65027820503409e+005	(2.35959488143871e+001dB,1.30613991032137e+002°)
2.66871234775343e+005	(2.35867203184911e+001dB,1.30327307219643e+002°)
2.68727471007521e+005	(2.35774967174914e+001dB,1.30038108785553e+002°)
2.70596618383730e+005	(2.35682762790969e+001dB,1.29746355523297e+002°)
2.72478766708077e+005	(2.35590571559786e+001dB,1.29452006717986e+002°)
2.74374006409308e+005	(2.35498373821686e+001dB,1.29155021149412e+002°)
2.76282428545150e+005	(2.35406148693670e+001dB,1.28855357095526e+002°)
2.78204124806688e+005	(2.35313874031755e+001dB,1.28552972336567e+002°)
2.80139187522766e+005	(2.35221526392198e+001dB,1.28247824159602e+002°)
2.82087709664429e+005	(2.35129080992091e+001dB,1.27939869363900e+002°)
2.84049784849386e+005	(2.35036511668754e+001dB,1.27629064266713e+002°)
2.86025507346506e+005	(2.34943790838475e+001dB,1.27315364709973e+002°)
2.88014972080353e+005	(2.34850889454087e+001dB,1.26998726067517e+002°)
2.90018274635742e+005	(2.34757776961851e+001dB,1.26679103253275e+002°)
2.92035511262334e+005	(2.34664421257162e+001dB,1.26356450730085e+002°)
2.94066778879259e+005	(2.34570788639472e+001dB,1.26030722519482e+002°)
2.96112175079772e+005	(2.34476843766289e+001dB,1.25701872212406e+002°)
2.98171798135943e+005	(2.34382549606048e+001dB,1.25369852980717e+002°)
3.00245747003380e+005	(2.34287867390339e+001dB,1.25034617589930e+002°)
3.02334121325978e+005	(2.34192756564952e+001dB,1.24696118412817e+002°)
3.04437021440715e+005	(2.34097174740182e+001dB,1.24354307444245e+002°)
3.06554548382465e+005	(2.34001077640159e+001dB,1.24009136317131e+002°)
3.08686803888854e+005	(2.33904419051296e+001dB,1.23660556319618e+002°)
3.10833890405151e+005	(2.33807150769965e+001dB,1.23308518413609e+002°)
3.12995911089189e+005	(2.33709222549233e+001dB,1.22952973254570e+002°)
3.15172969816318e+005	(2.33610582044917e+001dB,1.22593871212837e+002°)
3.17365171184400e+005	(2.33511174760743e+001dB,1.22231162396313e+002°)
3.19572620518833e+005	(2.33410943992976e+001dB,1.21864796674858e+002°)
3.21795423877608e+005	(2.33309830774233e+001dB,1.21494723706199e+002°)
3.24033688056412e+005	(2.33207773816679e+001dB,1.21120892963542e+002°)
3.26287520593752e+005	(2.33104709454859e+001dB,1.20743253765091e+002°)
3.28557029776124e+005	(2.33000571587778e+001dB,1.20361755305233e+002°)
3.30842324643219e+005	(2.32895291620800e+001dB,1.19976346687816e+002°)
3.33143514993156e+005	(2.32788798407108e+001dB,1.19586976961350e+002°)
3.35460711387762e+005	(2.32681018188982e+001dB,1.19193595156340e+002°)
3.37794025157882e+005	(2.32571874538914e+001dB,1.18796150324761e+002°)
3.40143568408728e+005	(2.32461288300734e+001dB,1.18394591581812e+002°)
3.42509454025266e+005	(2.32349177530807e+001dB,1.17988868149976e+002°)
3.44891795677639e+005	(2.32235457439534e+001dB,1.17578929405559e+002°)
3.47290707826626e+005	(2.32120040333161e+001dB,1.17164724927662e+002°)
3.49706305729147e+005	(2.32002835556159e+001dB,1.16746204549780e+002°)
3.52138705443797e+005	(2.31883749434223e+001dB,1.16323318413992e+002°)
3.54588023836419e+005	(2.31762685218281e+001dB,1.15896017027993e+002°)
3.57054378585727e+005	(2.31639543029461e+001dB,1.15464251324859e+002°)
3.59537888188950e+005	(2.31514219805337e+001dB,1.15027972725714e+002°)
3.62038671967536e+005	(2.31386609247691e+001dB,1.14587133205368e+002°)
3.64556850072874e+005	(2.31256601772038e+001dB,1.14141685361005e+002°)
3.67092543492075e+005	(2.31124084458964e+001dB,1.13691582483872e+002°)
3.69645874053783e+005	(2.30988941007876e+001dB,1.13236778634210e+002°)
3.72216964434023e+005	(2.30851051693027e+001dB,1.12777228719246e+002°)
3.74805938162104e+005	(2.30710293322606e+001dB,1.12312888574589e+002°)
3.77412919626546e+005	(2.30566539200697e+001dB,1.11843715048752e+002°)
3.80038034081061e+005	(2.30419659092738e+001dB,1.11369666091023e+002°)
3.82681407650569e+005	(2.30269519194720e+001dB,1.10890700842639e+002°)
3.85343167337258e+005	(2.30115982106522e+001dB,1.10406779731300e+002°)
3.88023441026687e+005	(2.29958906809617e+001dB,1.09917864568934e+002°)
3.90722357493929e+005	(2.29798148649756e+001dB,1.09423918652842e+002°)
3.93440046409757e+005	(2.29633559324848e+001dB,1.08924906870063e+002°)
3.96176638346878e+005	(2.29464986878237e+001dB,1.08420795804812e+002°)
3.98932264786202e+005	(2.29292275698516e+001dB,1.07911553849348e+002°)
4.01707058123163e+005	(2.29115266525461e+001dB,1.07397151317683e+002°)
4.04501151674076e+005	(2.28933796462928e+001dB,1.06877560562263e+002°)
4.07314679682545e+005	(2.28747698999247e+001dB,1.06352756093582e+002°)
4.10147777325913e+005	(2.28556804035342e+001dB,1.05822714702410e+002°)
4.13000580721756e+005	(2.28360937921163e+001dB,1.05287415584588e+002°)
4.15873226934420e+005	(2.28159923500854e+001dB,1.04746840468139e+002°)
4.18765853981611e+005	(2.27953580167043e+001dB,1.04200973742474e+002°)
4.21678600841025e+005	(2.27741723924901e+001dB,1.03649802589531e+002°)
4.24611607457022e+005	(2.27524167466150e+001dB,1.03093317116444e+002°)
4.27565014747353e+005	(2.27300720253820e+001dB,1.02531510489639e+002°)
4.30538964609930e+005	(2.27071188617681e+001dB,1.01964379069752e+002°)
4.33533599929643e+005	(2.26835375861330e+001dB,1.01391922547324e+002°)
4.36549064585223e+005	(2.26593082380917e+001dB,1.00814144078669e+002°)
4.39585503456159e+005	(2.26344105796011e+001dB,1.00231050421570e+002°)
4.42643062429656e+005	(2.26088241093039e+001dB,9.96426520704021e+001°)
4.45721888407645e+005	(2.25825280781425e+001dB,9.90489633901116e+001°)
4.48822129313840e+005	(2.25555015062853e+001dB,9.84500027486327e+001°)
4.51943934100846e+005	(2.25277232013874e+001dB,9.78457926471959e+001°)
4.55087452757314e+005	(2.24991717781967e+001dB,9.72363598479305e+001°)
4.58252836315153e+005	(2.24698256795206e+001dB,9.66217354981819e+001°)
4.61440236856776e+005	(2.24396631985609e+001dB,9.60019552509376e+001°)
4.64649807522418e+005	(2.24086625026390e+001dB,9.53770593808284e+001°)
4.67881702517485e+005	(2.23768016582716e+001dB,9.47470928948730e+001°)
4.71136077119968e+005	(2.23440586575995e+001dB,9.41121056373684e+001°)
4.74413087687902e+005	(2.23104114461608e+001dB,9.34721523883071e+001°)
4.77712891666878e+005	(2.22758379519845e+001dB,9.28272929546243e+001°)
4.81035647597607e+005	(2.22403161159278e+001dB,9.21775922533870e+001°)
4.84381515123538e+005	(2.22038239232686e+001dB,9.15231203864842e+001°)
4.87750654998529e+005	(2.21663394364650e+001dB,9.08639527059554e+001°)
4.91143229094569e+005	(2.21278408290225e+001dB,9.02001698692778e+001°)
4.94559400409555e+005	(2.20883064204025e+001dB,8.95318578839529e+001°)
4.97999333075124e+005	(2.20477147119115e+001dB,8.88591081408338e+001°)
5.01463192364541e+005	(2.20060444234152e+001dB,8.81820174352505e+001°)
5.04951144700634e+005	(2.19632745308793e+001dB,8.75006879757945e+001°)
5.08463357663797e+005	(2.19193843045078e+001dB,8.68152273796502e+001°)
5.12000000000035e+005	(2.18743533474832e+001dB,8.61257486544920e+001°)
5.15561241629075e+005	(2.18281616350735e+001dB,8.54323701659961e+001°)
5.19147253652530e+005	(2.17807895540259e+001dB,8.47352155907818e+001°)
5.22758208362119e+005	(2.17322179421273e+001dB,8.40344138545173e+001°)
5.26394279247942e+005	(2.16824281277221e+001dB,8.33300990546436e+001°)
5.30055641006822e+005	(2.16314019690480e+001dB,8.26224103675632e+001°)
5.33742469550691e+005	(2.15791218932907e+001dB,8.19114919404000e+001°)
5.37454942015047e+005	(2.15255709350805e+001dB,8.11974927668320e+001°)
5.41193236767464e+005	(2.14707327743586e+001dB,8.04805665473874e+001°)
5.44957533416158e+005	(2.14145917734235e+001dB,7.97608715342500e+001°)
5.48748012818620e+005	(2.13571330129156e+001dB,7.90385703605105e+001°)
5.52564857090305e+005	(2.12983423266723e+001dB,7.83138298545630e+001°)
5.56408249613380e+005	(2.12382063352035e+001dB,7.75868208397281e+001°)
5.60278375045537e+005	(2.11767124776674e+001dB,7.68577179197749e+001°)
5.64175419328864e+005	(2.11138490421537e+001dB,7.61266992508070e+001°)
5.68099569698776e+005	(2.10496051941473e+001dB,7.53939463003040e+001°)
5.72051014693016e+005	(2.09839710029980e+001dB,7.46596435939822e+001°)
5.76029944160710e+005	(2.09169374662712e+001dB,7.39239784513967e+001°)
5.80036549271489e+005	(2.08484965318257e+001dB,7.31871407111256e+001°)
5.84071022524674e+005	(2.07786411175576e+001dB,7.24493224467560e+001°)
5.88133557758523e+005	(2.07073651286139e+001dB,7.17107176744443e+001°)
5.92224350159548e+005	(2.06346634720542e+001dB,7.09715220534405e+001°)
5.96343596271891e+005	(2.05605320688603e+001dB,7.02319325806959e+001°)
6.00491494006764e+005	(2.04849678632083e+001dB,6.94921472807380e+001°)
6.04668242651962e+005	(2.04079688289716e+001dB,6.87523648921348e+001°)
6.08874042881436e+005	(2.03295339734385e+001dB,6.80127845519176e+001°)
6.13109096764934e+005	(2.02496633381646e+001dB,6.72736054790675e+001°)
6.17373607777713e+005	(2.01683579970489e+001dB,6.65350266586809e+001°)
6.21667780810308e+005	(2.00856200515605e+001dB,6.57972465278521e+001°)
6.25991822178383e+005	(2.00014526232213e+001dB,6.50604626647880e+001°)
6.30345939632641e+005	(1.99158598433405e+001dB,6.43248714822956e+001°)
6.34730342368806e+005	(1.98288468400893e+001dB,6.35906679269393e+001°)
6.39145241037670e+005	(1.97404197229927e+001dB,6.28580451850720e+001°)
6.43590847755221e+005	(1.96505855649440e+001dB,6.21271943969062e+001°)
6.48067376112829e+005	(1.95593523817925e+001dB,6.13983043795773e+001°)
6.52575041187508e+005	(1.94667291096989e+001dB,6.06715613604019e+001°)
6.57114059552253e+005	(1.93727255803510e+001dB,5.99471487211781e+001°)
6.61684649286443e+005	(1.92773524941708e+001dB,5.92252467543662e+001°)
6.66287029986317e+005	(1.91806213916594e+001dB,5.85060324319223e+001°)
6.70921422775529e+005	(1.90825446230808e+001dB,5.77896791875723e+001°)
6.75588050315770e+005	(1.89831353165773e+001dB,5.70763567129671e+001°)
6.80287136817462e+005	(1.88824073449464e+001dB,5.63662307683489e+001°)
6.85018908050538e+005	(1.87803752912127e+001dB,5.56594630080562e+001°)
6.89783591355282e+005	(1.86770544131432e+001dB,5.49562108211374e+001°)
6.94581415653257e+005	(1.85724606069615e+001dB,5.42566271874431e+001°)
6.99412611458300e+005	(1.84666103703371e+001dB,5.35608605491340e+001°)
7.04277410887599e+005	(1.83595207648765e+001dB,5.28690546977521e+001°)
7.09176047672844e+005	(1.82512093782495e+001dB,5.21813486767300e+001°)
7.14108757171459e+005	(1.81416942861553e+001dB,5.14978766992867e+001°)
7.19075776377906e+005	(1.80309940142228e+001dB,5.08187680813766e+001°)
7.24077343935077e+005	(1.79191275000684e+001dB,5.01441471895303e+001°)
7.29113700145753e+005	(1.78061140555642e+001dB,4.94741334030748e+001°)
7.34185086984156e+005	(1.76919733295438e+001dB,4.88088410904756e+001°)
7.39291748107571e+005	(1.75767252710354e+001dB,4.81483795992516e+001°)
7.44433928868052e+005	(1.74603900930908e+001dB,4.74928532588612e+001°)
7.49611876324214e+005	(1.73429882374320e+001dB,4.68423613961711e+001°)
7.54825839253098e+005	(1.72245403398908e+001dB,4.61969983627038e+001°)
7.60076068162128e+005	(1.71050671968321e+001dB,4.55568535731862e+001°)
7.65362815301144e+005	(1.69845897326038e+001dB,4.49220115546653e+001°)
7.70686334674522e+005	(1.68631289680630e+001dB,4.42925520054951e+001°)
7.76046882053380e+005	(1.67407059902695e+001dB,4.36685498635299e+001°)
7.81444714987863e+005	(1.66173419234132e+001dB,4.30500753828436e+001°)
7.86880092819519e+005	(1.64930579009772e+001dB,4.24371942182183e+001°)
7.92353276693761e+005	(1.63678750392251e+001dB,4.18299675167533e+001°)
7.97864529572410e+005	(1.62418144119813e+001dB,4.12284520158393e+001°)
8.03414116246331e+005	(1.61148970267817e+001dB,4.06327001468736e+001°)
8.09002303348157e+005	(1.59871438023322e+001dB,4.00427601439581e+001°)
8.14629359365096e+005	(1.58585755474135e+001dB,3.94586761570851e+001°)
8.20295554651833e+005	(1.57292129410452e+001dB,3.88804883689453e+001°)
8.26001161443517e+005	(1.55990765140769e+001dB,3.83082331149700e+001°)
8.31746453868846e+005	(1.54681866320709e+001dB,3.77419430058598e+001°)
8.37531707963229e+005	(1.53365634795191e+001dB,3.71816470521123e+001°)
8.43357201682056e+005	(1.52042270453613e+001dB,3.66273707900148e+001°)
8.49223214914050e+005	(1.50711971097472e+001dB,3.60791364085426e+001°)
8.55130029494713e+005	(1.49374932320534e+001dB,3.55369628767502e+001°)
8.61077929219867e+005	(1.48031347400943e+001dB,3.50008660711696e+001°)
8.67067199859291e+005	(1.46681407205085e+001dB,3.44708589028241e+001°)
8.73098129170452e+005	(1.45325300102158e+001dB,3.39469514434008e+001°)
8.79171006912324e+005	(1.43963211890509e+001dB,3.34291510503741e+001°)
8.85286124859319e+005	(1.42595325733270e+001dB,3.29174624905562e+001°)
8.91443776815297e+005	(1.41221822104616e+001dB,3.24118880619455e+001°)
8.97644258627686e+005	(1.39842878745396e+001dB,3.19124277135228e+001°)
9.03887868201697e+005	(1.38458670627472e+001dB,3.14190791627349e+001°)
9.10174905514635e+005	(1.37069369926836e+001dB,3.09318380105099e+001°)
9.16505672630311e+005	(1.35675146004826e+001dB,3.04506978535748e+001°)
9.22880473713558e+005	(1.34276165396896e+001dB,2.99756503939119e+001°)
9.29299615044841e+005	(1.32872591808220e+001dB,2.95066855451882e+001°)
9.35763405034975e+005	(1.31464586116615e+001dB,2.90437915361101e+001°)
9.42272154239942e+005	(1.30052306381264e+001dB,2.85869550105147e+001°)
9.48826175375810e+005	(1.28635907857219e+001dB,2.81361611241506e+001°)
9.55425783333762e+005	(1.27215543015625e+001dB,2.76913936381120e+001°)
9.62071295195220e+005	(1.25791361568525e+001dB,2.72526350088192e+001°)
9.68763030247082e+005	(1.24363510498645e+001dB,2.68198664745838e+001°)
9.75501309997065e+005	(1.22932134092914e+001dB,2.63930681386645e+001°)
9.82286458189144e+005	(1.21497373980189e+001dB,2.59722190488847e+001°)
9.89118800819116e+005	(1.20059369172107e+001dB,2.55572972737532e+001°)
9.95998666150255e+005	(1.18618256107375e+001dB,2.51482799751833e+001°)
1.00292638472909e+006	(1.17174168698426e+001dB,2.47451434777345e+001°)
1.00990228940128e+006	(1.15727238381008e+001dB,2.43478633345461e+001°)
1.01692671532760e+006	(1.14277594165456e+001dB,2.39564143898795e+001°)
1.02400000000008e+006	(1.12825362690146e+001dB,2.35707708384231e+001°)
1.03112248325816e+006	(1.11370668276566e+001dB,2.31909062813720e+001°)
1.03829450730507e+006	(1.09913632985563e+001dB,2.28167937793470e+001°)
1.04551641672424e+006	(1.08454376674795e+001dB,2.24484059022461e+001°)
1.05278855849589e+006	(1.06993017057136e+001dB,2.20857147760923e+001°)
1.06011128201365e+006	(1.05529669759560e+001dB,2.17286921269415e+001°)
1.06748493910139e+006	(1.04064448382786e+001dB,2.13773093219698e+001°)
1.07490988403010e+006	(1.02597464561070e+001dB,2.10315374077840e+001°)
1.08238647353494e+006	(1.01128828021935e+001dB,2.06913471460546e+001°)
1.08991506683232e+006	(9.96586466462669e+000dB,2.03567090465752e+001°)
1.09749602563725e+006	(9.81870265278752e+000dB,2.00275933978167e+001°)
1.10512971418062e+006	(9.67140720328803e+000dB,1.97039702950608e+001°)
1.11281649922677e+006	(9.52398858586804e+000dB,1.93858096662225e+001°)
1.12055675009108e+006	(9.37645690921819e+000dB,1.90730812954345e+001°)
1.12835083865773e+006	(9.22882212676111e+000dB,1.87657548444832e+001°)
1.13619913939756e+006	(9.08109404233990e+000dB,1.84637998721917e+001°)
1.14410202938604e+006	(8.93328231580705e+000dB,1.81671858518199e+001°)
1.15205988832143e+006	(8.78539646855914e+000dB,1.78758821865882e+001°)
1.16007309854299e+006	(8.63744588892818e+000dB,1.75898582233940e+001°)
1.16814204504935e+006	(8.48943983748939e+000dB,1.73090832648043e+001°)
1.17626711551705e+006	(8.34138745225774e+000dB,1.70335265794212e+001°)
1.18444870031910e+006	(8.19329775374266e+000dB,1.67631574106671e+001°)
1.19268719254379e+006	(8.04517964992092e+000dB,1.64979449841112e+001°)
1.20098298801354e+006	(7.89704194101815e+000dB,1.62378585133670e+001°)
1.20933648530393e+006	(7.74889332424174e+000dB,1.59828672046793e+001°)
1.21774808576288e+006	(7.60074239831513e+000dB,1.57329402602311e+001°)
1.22621819352988e+006	(7.45259766791234e+000dB,1.54880468802765e+001°)
1.23474721555543e+006	(7.30446754792304e+000dB,1.52481562641289e+001°)
1.24333556162062e+006	(7.15636036763990e+000dB,1.50132376101237e+001°)
1.25198364435677e+006	(7.00828437471402e+000dB,1.47832601145491e+001°)
1.26069187926529e+006	(6.86024773907239e+000dB,1.45581929696849e+001°)
1.26946068473762e+006	(6.71225855660677e+000dB,1.43380053609352e+001°)
1.27829048207535e+006	(6.56432485278128e+000dB,1.41226664631678e+001°)
1.28718169551045e+006	(6.41645458606301e+000dB,1.39121454362874e+001°)
1.29613475222567e+006	(6.26865565125367e+000dB,1.37064114201107e+001°)
1.30515008237503e+006	(6.12093588261205e+000dB,1.35054335285668e+001°)
1.31422811910452e+006	(5.97330305691466e+000dB,1.33091808433273e+001°)
1.32336929857289e+006	(5.82576489633924e+000dB,1.31176224068502e+001°)
1.33257405997264e+006	(5.67832907120181e+000dB,1.29307272149308e+001°)
1.34184284555107e+006	(5.53100320260157e+000dB,1.27484642087871e+001°)
1.35117610063155e+006	(5.38379486487460e+000dB,1.25708022667074e+001°)
1.36057427363493e+006	(5.23671158797586e+000dB,1.23977101953363e+001°)
1.37003781610109e+006	(5.08976085968695e+000dB,1.22291567205975e+001°)
1.37956718271057e+006	(4.94295012772917e+000dB,1.20651104783308e+001°)
1.38916283130652e+006	(4.79628680171101e+000dB,1.19055400046373e+001°)
1.39882522291661e+006	(4.64977825500518e+000dB,1.17504137260083e+001°)
1.40855482177521e+006	(4.50343182645285e+000dB,1.15996999492308e+001°)
1.41835209534570e+006	(4.35725482199839e+000dB,1.14533668511497e+001°)
1.42821751434293e+006	(4.21125451616294e+000dB,1.13113824682537e+001°)
1.43815155275582e+006	(4.06543815342998e+000dB,1.11737146861719e+001°)
1.44815468787016e+006	(3.91981294952602e+000dB,1.10403312290812e+001°)
1.45822740029152e+006	(3.77438609256669e+000dB,1.09111996490335e+001°)
1.46837017396832e+006	(3.62916474412419e+000dB,1.07862873152810e+001°)
1.47858349621515e+006	(3.48415604017653e+000dB,1.06655614035567e+001°)
1.48886785773612e+006	(3.33936709195549e+000dB,1.05489888853817e+001°)
1.49922375264844e+006	(3.19480498670331e+000dB,1.04365365173978e+001°)
1.50965167850621e+006	(3.05047678834098e+000dB,1.03281708307564e+001°)
1.52015213632427e+006	(2.90638953802194e+000dB,1.02238581205705e+001°)
1.53072563060230e+006	(2.76255025461378e+000dB,1.01235644354551e+001°)
1.54137266934906e+006	(2.61896593509617e+000dB,1.00272555671826e+001°)
1.55209376410677e+006	(2.47564355485251e+000dB,9.93489704043882e+000°)
1.56288942997574e+006	(2.33259006790904e+000dB,9.84645410273991e+000°)
1.57376018563905e+006	(2.18981240707070e+000dB,9.76189171447724e+000°)
1.58470655338753e+006	(2.04731748399821e+000dB,9.68117453914197e+000°)
1.59572905914483e+006	(1.90511218918766e+000dB,9.60426693371318e+000°)
1.60682823249267e+006	(1.76320339192015e+000dB,9.53113293924483e+000°)
1.61800460669633e+006	(1.62159794010323e+000dB,9.46173627164502e+000°)
1.62925871873020e+006	(1.48030266005640e+000dB,9.39604031266111e+000°)
1.64059110930368e+006	(1.33932435624868e+000dB,9.33400810109688e+000°)
1.65200232288705e+006	(1.19866981097327e+000dB,9.27560232424192e+000°)
1.66349290773770e+006	(1.05834578393914e+000dB,9.22078530954523e+000°)
1.67506341592647e+006	(9.18359011832236e-001dB,9.16951901653117e+000°)
1.68671440336413e+006	(7.78716207823481e-001dB,9.12176502896236e+000°)
1.69844642982811e+006	(6.39424061010780e-001dB,9.07748454726079e+000°)
1.71026005898944e+006	(5.00489235822703e-001dB,9.03663838119410e+000°)
1.72215585843975e+006	(3.61918371383278e-001dB,8.99918694282332e+000°)
1.73413439971860e+006	(2.23718080815136e-001dB,8.96509023972369e+000°)
1.74619625834092e+006	(8.58949505203712e-002dB,8.93430786848885e+000°)
1.75834201382466e+006	(-5.15444605916478e-002dB,8.90679900849777e+000°)
1.77057224971865e+006	(-1.88593621894677e-001dB,8.88252241599056e+000°)
1.78288755363061e+006	(-3.25246031896950e-001dB,8.86143641839412e+000°)
1.79528851725539e+006	(-4.61495219095360e-001dB,8.84349890897277e+000°)
1.80777573640341e+006	(-5.97334742886141e-001dB,8.82866734173180e+000°)
1.82034981102928e+006	(-7.32758194470190e-001dB,8.81689872664486e+000°)
1.83301134526064e+006	(-8.67759197815333e-001dB,8.80814962513855e+000°)
1.84576094742713e+006	(-1.00233141063692e+000dB,8.80237614590214e+000°)
1.85859923008970e+006	(-1.13646852536908e+000dB,8.79953394096227e+000°)
1.87152681006997e+006	(-1.27016427020490e+000dB,8.79957820204966e+000°)
1.88454430847990e+006	(-1.40341241009646e+000dB,8.80246365728098e+000°)
1.89765235075163e+006	(-1.53620674782893e+000dB,8.80814456810090e+000°)
1.91085156666754e+006	(-1.66854112505654e+000dB,8.81657472652305e+000°)
1.92414259039045e+006	(-1.80040942338703e+000dB,8.82770745265728e+000°)
1.93752606049418e+006	(-1.93180556545828e+000dB,8.84149559251599e+000°)
1.95100261999414e+006	(-2.06272351600823e+000dB,8.85789151611168e+000°)
1.96457291637830e+006	(-2.19315728299408e+000dB,8.87684711581316e+000°)
1.97823760163825e+006	(-2.32310091867302e+000dB,8.89831380499066e+000°)
1.99199733230052e+006	(-2.45254852069886e+000dB,8.92224251693738e+000°)
2.00585276945819e+006	(-2.58149423323033e+000dB,8.94858370403577e+000°)
2.01980457880257e+006	(-2.70993224802649e+000dB,8.97728733721234e+000°)
2.03385343065522e+006	(-2.83785680554280e+000dB,9.00830290563184e+000°)
2.04800000000017e+006	(-2.96526219602380e+000dB,9.04157941666182e+000°)
2.06224496651633e+006	(-3.09214276058697e+000dB,9.07706539607302e+000°)
